0,1028,0,0,0,0,0,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
1027,1003,1003,1003,1003,1003,1003,1002,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,1029,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,1002,1094,1094,1094,1094,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,1053,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1025,0,0,0,0,0,0,1002,1002,1002,1002,0,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
1024,1003,1003,1003,1003,1003,1003,1002,1002,1002,1002,1002,0,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,1026,1002,1002,1002,1002,0,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,1054,0,0,0,0,0,0,0,0,1036,1037,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1002,1002,1002,1002,1047,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1038,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,end
0,1022,0,0,0,0,0,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,end
1021,1003,1003,1003,1003,1003,1003,1002,1002,1002,1002,1002,0,1074,0,0,0,0,0,0,0,1048,0,0,0,0,0,0,0,0,0,1002,0,1045,0,0,1002,0,end
0,1003,1003,1003,1003,1003,1003,1023,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1042,1002,1002,1002,1002,1043,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,0,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,0,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,1055,1073,0,0,0,0,0,0,0,0,0,0,1002,1049,0,0,0,0,0,0,1041,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,1039,1003,1003,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,end
0,1013,0,0,0,0,0,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,end
1011,1003,1003,1003,1003,1003,1003,1002,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,1014,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,1044,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1012,0,0,0,0,0,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
1019,1003,1003,1003,1003,1003,1003,1002,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,1020,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,1057,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,1094,1094,1094,1094,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1017,0,0,0,0,0,0,1002,1002,1002,1002,0,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
1015,1003,1003,1003,1003,1003,1003,1002,1002,1002,1002,1002,1002,1094,1094,1094,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,1018,1050,1002,1002,1051,1058,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,1060,1061,0,0,0,0,0,0,0,1062,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,0,0,0,0,0,0,end
0,1003,1003,1003,1003,1003,1003,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,0,0,0,0,0,0,end
0,1016,0,0,0,0,0,0,1002,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,1003,1003,1003,1003,1003,1003,1003,1003,0,0,0,0,0,0,end
0,1082,0,0,0,0,0,0,1002,1002,1002,1002,0,1077,0,0,0,0,0,0,0,0,0,0,1002,1063,0,0,0,0,0,0,0,1085,0,0,0,0,end
1083,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1084,0,end
0,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,0,0,end
0,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,0,0,end
0,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1086,0,0,0,0,end
0,1067,0,0,0,0,0,1002,1002,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1002,1069,0,0,0,0,0,0,0,0,end
1064,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1066,0,end
0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1093,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1093,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1093,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1093,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1093,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1093,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0,0,end
0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0,0,end
0,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
